timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
1105275.6546000019,startContingent,,,,
1105276.6718000057,,right,
1105278.8654000033,,right,
1105279.6144000022,,right,
1105280.2163000016,,right,
1105280.7711000058,,right,
1105281.3086000097,,right,
1105281.803699996,,right,
1105282.3248000059,,right,
1105282.8334000078,,right,
1105283.3586000053,,right,
1105283.8901000067,,right,
1105284.4252000067,,right,
1105284.9203000078,,right,
1105285.4481999965,,right,
1105285.958499997,,right,
1105286.4446000021,,right,
1105286.948000008,,right,
1105287.4442000028,,right,
1105295.5656999985,,away,
1105296.6879000014,,away,
1105297.5394999958,,away,
1105298.1704999984,,away,
1105298.676599996,,away,
1105299.2289999966,,away,
1105299.752699997,,away,
1105300.2873000077,,away,
1105300.782899998,,away,
1105301.2829000072,,away,
1105301.785500007,,away,
1105302.2809999965,,away,
1105302.770299997,,away,
1105303.2524000008,,away,
1105303.7342000024,,away,
1105304.2222000076,,away,
1105304.7246000061,,away,
1105305.2244999998,,away,
1105305.7264000091,,away,
1105306.2365000078,,away,
1105306.7250000022,,away,
1105307.226200006,,away,
1105307.7116000059,,away,
1105308.2226999977,,away,
1105308.7341000063,,away,
1105309.467800005,,away,
1105310.3720000072,,away,
1105310.9388000013,,away,
1105311.435900003,,away,
1105311.9251000027,,away,
1105312.7285000084,,away,
1105313.451599999,,away,
1105314.073600006,,away,
1105314.5782000066,,away,
1105315.0867000076,,away,
1105315.6047000084,,away,
1105316.0821000056,,away,
1105316.5761999988,,away,
1105317.0799000072,,away,
1105317.6321000063,,away,
1105318.1518000055,,away,
1105318.6507000064,,away,
1105319.1548000032,,away,
1105319.6418000006,,away,
1105320.1131000097,,away,
1105320.5895999998,,away,
1105321.0709999984,,away,
1105321.560700002,,away,
1105322.067000001,,away,
1105322.5725000084,,away,
1105323.0994000041,,away,
1105323.6065999954,,away,
1105324.111599999,,away,
1105324.6443000098,,away,
1105325.1410000084,,away,
1105325.6484000012,,away,
1105326.3246999995,,away,
1105327.0897000039,,away,
1105327.601500001,,away,
1105328.0760000052,,away,
1105328.5307000042,,away,
1105328.994800002,,away,
1105329.5853000018,,right,
1105330.1565000003,,right,
1105330.6350000056,,right,
1105331.1899999972,,right,
1105331.7287999962,,right,
1105332.2905000097,,right,
1105332.8962000087,,right,
1105333.5585000024,,right,
1105334.1074000055,,right,
1105334.5684000088,,right,
1105335.0293999973,,right,
1105335.5030000093,,right,
1105335.9615000081,,right,
1105336.430700001,,right,
1105336.876100002,,right,
1105337.3231000004,,right,
1105337.7762000018,,right,
1105338.3782000018,,right,
1105338.8655000017,,right,
1105339.3301000034,,right,
1105339.8219000082,,right,
1105340.279600001,,right,
1105340.7952999987,,right,
1105341.3153000001,,right,
1105341.7772999965,,right,
1105342.243200008,,right,
1105342.7546000022,,right,
1105343.5395999986,,right,
1105344.092200001,,right,
1105344.5652000082,,right,
1105345.0129999982,,right,
1105345.468300002,,right,
1105345.9106000082,,right,
1105346.365899997,,right,
1105346.8245999974,,right,
1105347.2735999967,,right,
1105347.734499999,,right,
1105348.3573999985,,right,
1105348.8954000059,,right,
1105349.3699999962,,right,
1105349.8285000096,,right,
1105350.2913999984,,right,
1105350.750400001,,right,
1105351.220299999,,right,
1105351.6737000027,,right,
1105352.123500008,,right,
1105352.5785999955,,right,
1105353.022700001,,right,
1105353.4682000026,,right,
1105353.917600005,,right,
1105354.3921000091,,right,
1105354.8387000046,,right,
1105355.2987000004,,right,
1105355.7598000043,,right,
1105356.2212999968,,right,
1105356.7373999977,,right,
1105357.2278000065,,right,
1105357.681399997,,right,
1105358.1314000038,,right,
1105358.5860000022,,right,
1105359.034699999,,right,
1105359.5956000064,,right,
1105360.2683000064,,right,
1105360.7704000024,,right,
1105361.2291000027,,right,
1105361.6930999996,,right,
1105362.1640000057,,right,
1105362.656199999,,right,
1105363.1236000073,,right,
1105363.6358000075,,right,
1105364.091299998,,right,
1105364.5545000036,,right,
1105365.1613999973,,right,
1105365.7395000046,,right,
1105366.2346000054,,right,
1105366.7166000085,,right,
1105367.188899996,,right,
1105367.6521000017,,right,
1105368.1186000032,,right,
1105368.5776000058,,right,
1105369.028900008,,right,
1105369.4968000054,,right,
1105369.9650000052,,right,
1105370.4354000075,,right,
1105370.8974000036,,right,
1105371.3817999961,,right,
1105371.884399996,,right,
1105372.434100005,,right,
1105373.0657999986,,right,
1105373.754900007,,right,
1105374.4821,,right,
1105375.0784000002,,right,
1105375.5829,,right,
1105376.1823999959,,right,
1105376.9164999977,,right,
1105377.4720000073,,right,
1105378.024000005,,right,
1105378.5485999978,,right,
1105379.0196000047,,right,
1105379.4751999958,,right,
1105379.9405000026,,right,
1105380.3961000086,,right,
1105380.8669999999,,right,
1105381.3902999973,,right,
1105382.030599998,,right,
1105382.5676999986,,right,
1105383.0698000093,,right,
1105383.545600009,,right,
1105384.0212000068,,right,
1105384.5054999983,,right,
1105384.9735999976,,right,
1105385.4267999995,,right,
1105385.8857000014,,right,
1105386.3566000073,,right,
1105386.821699998,,right,
1105387.3090999986,,right,
1105387.7706000058,,right,
1105388.2251000032,,right,
1105388.7568000064,,right,
1105389.248499996,,right,
1105389.7039000003,,right,
1105390.1799000015,,right,
1105390.6451000075,,right,
1105391.104399998,,right,
1105391.564999998,,right,
1105392.0151000058,,right,
1105392.4907000037,,right,
1105393.1370000064,,right,
1105393.896900001,,right,
1105394.397600001,,right,
1105394.8655999994,,right,
1105395.5187999962,,right,
1105396.1053000095,,right,
1105396.612700002,,right,
1105397.0866000017,,right,
1105397.5523999978,,right,
1105398.018100008,,right,
1105398.479800002,,right,
1105398.9573,,right,
1105399.416100001,,right,
1105399.8617000033,,right,
1105400.3136999963,,right,
1105400.7817999956,,right,
1105401.2354000006,,right,
1105401.6900999995,,right,
1105402.1586000018,,right,
1105402.6046000072,,right,
1105403.0835000013,,right,
1105403.554400007,,right,
1105404.092099998,,right,
1105404.6144000022,,right,
1105405.0953999977,,right,
1105405.5761000055,,right,
1105406.0392999963,,right,
1105406.5078999994,,right,
1105406.9963000074,,right,
1105407.4462999997,,right,
1105407.9061000084,,right,
1105408.3556999976,,right,
1105408.8062000081,,right,
1105409.3270000012,,right,
1105410.0333000098,,right,
1105410.6472999991,,right,
1105411.1389000027,,right,
1105411.6554000066,,right,
1105412.4305000005,,right,
1105413.1649000046,,right,
1105413.8855000057,,right,
1105414.6159000082,,right,
1105415.1607000094,,right,
1105415.6351999992,,right,
1105416.1124999954,,right,
1105416.5720000018,,right,
1105417.0266000002,,right,
1105417.4978000082,,right,
1105418.044799997,,right,
1105418.7372000015,,right,
1105419.651300006,,right,
1105420.3837999958,,right,
1105421.115300007,,right,
1105422.280800005,,right,
1105423.300800001,,right,
1105423.8025000086,,right,
1105424.2796000035,,right,
1105424.767400007,,right,
1105425.2418999968,,right,
1105425.6844000046,,right,
1105426.2511999987,,right,
1105426.9886999973,,right,
1105427.494100004,,right,
1105427.9931000054,,right,
1105428.5655999992,,right,
1105429.160300002,,right,
1105429.6746000035,,right,
1105430.1780000096,,right,
1105430.6537000083,,right,
1105431.1204999976,,right,
1105431.5923999965,,right,
1105432.057900005,,right,
1105432.5187000067,,right,
1105432.9883000029,,right,
1105433.4533000074,,right,
1105433.9008000097,,right,
1105434.3537000094,,right,
1105434.820800001,,right,
1105435.322899997,,right,
1105435.817500009,,right,
1105436.3481000036,,right,
1105436.817599999,,right,
1105437.2919000017,,right,
1105437.7620000013,,right,
1105438.219100004,,right,
1105438.6734,,right,
1105439.1352999955,,right,
1105439.5850000002,,right,
1105440.0900000038,,right,
1105440.5701000069,,right,
1105441.0356000008,,right,
1105441.5037,,right,
1105441.9746000057,,right,
1105442.4303999986,,right,
1105443.1210000038,,right,
1105443.8551000056,,right,
1105444.3578000064,,right,
1105444.8377000082,,right,
1105445.3842000074,,right,
1105445.9714999974,,right,
1105446.496500008,,right,
1105446.9974000093,,right,
1105447.4752999959,,right,
1105447.9671000007,,right,
1105448.4743000066,,right,
1105448.9500000055,,right,
1105449.428699998,,right,
1105449.8909999966,,right,
1105450.3494000093,,right,
1105450.8236999973,,right,
1105451.2829000014,,right,
1105451.7923000094,,right,
1105452.3386000074,,right,
1105452.9144999979,,right,
1105453.5459000035,,right,
1105454.2004999968,,right,
1105454.7931999986,,right,
1105455.277400004,,right,
1105455.7439000055,,right,
1105456.1943000008,,right,
1105456.6532000026,,right,
1105457.121200001,,right,
1105457.6109000046,,right,
1105458.2079999964,,right,
1105458.6905000033,,right,
1105459.1786999954,,right,
1105459.9219000083,,right,
1105460.5756000092,,right,
1105461.043999996,,right,
1105461.5200999978,,right,
1105462.0022000016,,right,
1105462.492000006,,right,
1105462.9604000074,,right,
1105463.4406999976,,right,
1105463.908100006,,right,
1105464.3585000013,,right,
1105464.8349000055,,right,
1105465.4774000084,,right,
1105466.0486000066,,right,
1105466.6176000028,,right,
1105467.1115999955,,right,
1105467.5778000092,,right,
1105468.0525000005,,right,
1105468.519400005,,right,
1105469.0032000071,,right,
1105469.4843000034,,right,
1105469.9453000065,,right,
1105470.4108000004,,right,
1105470.8692999992,,right,
1105471.3617000089,,right,
1105471.8366000017,,right,
1105472.3098999967,,right,
1105472.7677000046,,right,
1105473.2439000073,,right,
1105473.721400005,,right,
1105474.190699999,,right,
1105474.6543000073,,right,
1105475.128200007,,right,
1105475.5972999993,,right,
1105476.2154000055,,right,
1105476.951500008,,right,
1105477.5544000005,,right,
1105478.4008999995,,right,
1105479.406700004,,right,
1105480.413700003,,right,
1105481.1140000091,,right,
1105481.6924000042,,right,
1105482.277999996,,right,
1105482.9140000076,,right,
1105483.4999000013,,right,
1105484.0715000026,,right,
1105484.666400007,,right,
1105485.229500002,,right,
1105485.771599997,,right,
1105486.3266000028,,right,
1105486.9026000088,,right,
1105487.4399999972,,right,
1105487.9643000022,,right,
1105488.4925000079,,right,
1105488.9953000091,,right,
1105489.5132999953,,right,
1105490.0224000013,,right,
1105490.5238000064,,right,
1105491.0123000008,,right,
1105491.5600999957,,right,
1105492.287000001,,right,
1105493.4732999972,,right,
1105494.4122000015,,right,
1105495.677400002,,right,
1105496.448100006,,right,
1105497.0792000096,,right,
1105497.7301000035,,right,
1105498.3688000066,,right,
1105498.928000001,,right,
1105499.4589999986,,right,
1105499.9711999989,,right,
1105500.4923000087,,right,
1105500.9875999966,,right,
1105501.5129999956,,right,
1105502.024200003,,right,
1105502.5390000083,,right,
1105503.0535999977,,right,
1105503.5562999982,,right,
1105504.0545000082,,right,
1105504.5619000013,,right,
1105505.081299998,,right,
1105505.606000006,,right,
1105506.1301999958,,right,
1105506.6960999975,,right,
1105507.2060999956,,right,
1105507.7257000085,,right,
1105508.2182000042,,right,
1105508.7265000038,,right,
1105509.2738999955,,right,
1105510.0923999997,,right,
1105510.8521000075,,right,
1105511.6323999974,,right,
1105512.305700002,,right,
1105512.8924000019,,right,
1105513.4156999993,,right,
1105514.0053000068,,right,
1105514.592000007,,right,
1105515.1421000047,,right,
1105515.6777000085,,right,
1105516.1780000052,,right,
1105516.6688000027,,right,
1105517.1956999984,,right,
1105517.689500004,,right,
