timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
277694.00830000086,startContingent,,,,
277694.72260000114,,away,
277695.24129999994,,away,
277695.76330000017,,away,
277696.2624000007,,away,
277696.76319999964,,away,
277697.26989999984,,away,
277697.7906000011,,away,
277698.3049999999,,away,
277698.8152000013,,away,
277699.3736000004,,away,
277699.86640000023,,away,
277700.3906000009,,away,
277700.9132000003,,away,
277701.4145000012,,away,
277701.89720000053,,away,
277702.38140000036,,away,
277702.95500000066,,away,
277703.45760000055,,away,
277703.94180000044,,away,
277704.424900001,,away,
277704.90750000137,,away,
277705.38730000047,,away,
277705.8631,,away,
277706.34820000123,,away,
277706.83120000106,,away,
277707.31160000106,,away,
277707.79810000025,,away,
277708.2853000011,,away,
277708.7712000012,,away,
277709.2518999998,,away,
277709.72740000073,,away,
277710.20990000037,,away,
277710.68840000045,,away,
277711.16910000093,,away,
277711.6524000012,,away,
277712.12759999983,,away,
277712.62899999967,,away,
277713.1069999996,,away,
277713.57790000003,,away,
277714.0581000003,,away,
277714.5840000012,,away,
277715.0682000011,,away,
277715.54950000066,,away,
277716.04000000114,,away,
277716.52580000047,,away,
277717.0022999999,,away,
277717.5051000013,,away,
277717.9890000007,,away,
277718.47230000095,,away,
277718.94520000025,,away,
277719.4498000008,,away,
277719.9363,,away,
277720.41770000034,,away,
277720.89659999986,,away,
277721.39290000085,,away,
277721.86909999984,,away,
277722.3501000008,,away,
277722.84870000114,,away,
277723.3307000006,,away,
277723.80390000035,,away,
277724.29279999965,,away,
277724.7797,,away,
277725.2604000005,,away,
277725.7366000013,,away,
277726.22630000114,,away,
277726.7161,,away,
277727.2071000007,,away,
277727.68370000087,,away,
277728.1693000005,,away,
277728.6533000006,,away,
277729.1380000006,,away,
277729.6182000009,,away,
277730.16199999984,,away,
277730.7567999997,,left,
277731.2846000004,,left,
277731.78929999995,,left,
277732.3119000012,,left,
277732.8539999999,,left,
277733.3842000007,,left,
277733.91190000076,,left,
277734.4525999997,,left,
277734.9661000008,,left,
277735.47690000123,,left,
277735.9828000008,,left,
277736.5093000008,,left,
277737.01310000074,,left,
277737.5127000014,,left,
277738.0303999999,,left,
277738.53190000047,,left,
277739.03860000067,,left,
277739.54630000115,,left,
277740.06910000026,,left,
277740.57080000057,,left,
277741.0729000003,,left,
277741.57519999973,,left,
277742.08440000075,,left,
277742.5863000008,,left,
277743.0889999996,,left,
277743.6194000002,,left,
277744.1405999998,,left,
277744.6556000014,,left,
277745.17449999985,,left,
277745.677500001,,left,
277746.21289999963,,left,
277746.7515999997,,left,
277747.2790000011,,left,
277747.78719999996,,left,
277748.3298999996,,left,
277748.8297,,left,
277749.33600000077,,left,
277749.83780000004,,left,
277750.35050000047,,left,
277750.87669999996,,left,
277751.3956000003,,left,
277751.8995999999,,left,
277752.4121000006,,left,
277752.9222000012,,left,
277753.43969999993,,left,
277753.96790000016,,left,
277754.48440000036,,left,
277754.9971000008,,left,
277755.5052000007,,left,
277756.02900000016,,left,
