timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
2114262.5626000003,startContingent,,,,
2114263.4307999997,,away,
2114264.0227000006,,away,
2114264.5988999996,,away,
2114265.1662000003,,away,
2114265.6989,,away,
2114266.2175,,away,
2114266.7312,,away,
2114267.3060999997,,away,
2114267.8362999996,,away,
2114268.3989999997,,away,
2114268.9365999997,,away,
2114269.5091999997,,away,
2114270.0502,,away,
2114270.5459000003,,away,
2114271.0505,,away,
2114271.8139,,away,
2114272.5037000002,,away,
2114273.3889,,away,
2114274.2314,,away,
2114276.4206000003,,away,
2114278.8421,,away,
2114279.5394999995,,away,
2114280.0979999993,,away,
2114280.6234000004,,away,
2114281.1684000003,,away,
2114281.6964,,away,
2114282.2335000006,,away,
2114282.7526000002,,away,
2114283.2568999995,,away,
2114283.7586,,away,
2114284.2745000003,,away,
2114284.8404,,away,
2114285.4658999997,,away,
2114286.0181,,away,
2114286.5502,,away,
2114287.0894,,away,
2114287.9668,,away,
2114288.6421,,away,
2114289.4085999997,,away,
2114290.3362999996,,away,
2114292.181,,away,
2114293.9009000002,,away,
2114295.1029,,away,
2114295.8752999995,,away,
2114296.4424000005,,away,
2114296.9963999996,,away,
2114297.5295999995,,away,
2114298.0412,,away,
2114298.647,,away,
2114299.2463,,away,
2114299.7640999993,,away,
2114300.4532999997,,away,
2114301.0404,,away,
2114301.5771000003,,away,
2114302.1081999997,,away,
2114302.6393000004,,away,
2114303.1796,,away,
2114303.7229000004,,away,
2114304.2484999998,,away,
2114304.7820000006,,away,
2114305.3135,,away,
2114306.2442,,away,
2114307.1375,,away,
2114308.7824999997,,away,
2114310.4576999997,,away,
2114312.0162,,away,
2114312.6210000003,,away,
2114313.1591000003,,away,
2114313.6805,,away,
2114314.2284999997,,away,
2114314.7721999995,,away,
2114315.3529000003,,away,
2114315.8918000003,,away,
2114316.5355,,away,
2114317.1112,,away,
2114317.6669999994,,away,
2114318.2013999997,,away,
2114318.7153000003,,away,
2114319.209,,away,
2114319.7264000005,,away,
2114320.2628,,away,
2114321.1688000006,,away,
2114321.8435,,away,
2114322.4817000004,,away,
2114323.2247999995,,away,
2114323.7714,,away,
2114324.3111000005,,away,
2114324.8471,,away,
2114325.3660000004,,away,
2114325.8589999997,,away,
2114326.3517,,away,
2114326.8430999997,,away,
2114327.319,,away,
2114327.7976,,away,
2114328.2888999996,,away,
2114328.7855,,away,
2114329.2698,,away,
2114329.7583,,away,
2114330.2499,,away,
2114330.7531000003,,away,
2114331.3400999997,,away,
2114331.8493,,away,
2114332.4333,,away,
2114333.2098000003,,away,
2114334.2863000003,,away,
2114334.8485,,away,
2114335.3656,,away,
2114335.8553,,away,
2114336.3315,,away,
2114336.848,,away,
2114337.6076999996,,away,
2114338.2875,,away,
2114338.8005999997,,away,
2114339.4934,,away,
2114340.2151,,away,
2114340.8511,,away,
2114341.5275999997,,away,
2114342.991,,away,
2114344.5388,,away,
2114345.2227000003,,away,
2114345.7597999997,,away,
2114346.2860000003,,away,
2114346.7784999995,,away,
2114347.3175000004,,away,
2114347.846,,away,
2114348.4214000003,,away,
2114348.937,,away,
2114349.4408,,away,
2114349.9239,,away,
2114350.4299999997,,away,
2114350.9272000003,,away,
2114351.4213,,away,
2114351.898,,away,
2114352.3919,,away,
2114352.8909,,away,
2114353.3847000003,,away,
2114353.8809,,away,
2114354.3749,,away,
2114354.8501999998,,away,
2114355.3263,,away,
2114355.8656999995,,away,
2114357.3575000004,,away,
2114358.0456000003,,away,
2114358.6018999997,,away,
2114359.1194,,away,
2114359.6282,,away,
2114360.1439999994,,away,
2114360.6476,,away,
2114361.1299999994,,away,
2114361.6206,,away,
2114362.1415999997,,away,
2114362.6997,,away,
2114363.2823,,away,
2114363.7800999996,,away,
2114364.2556999996,,away,
2114364.7243999997,,away,
2114365.1845,,away,
2114365.6532999994,,away,
2114366.1403,,away,
2114366.6206,,away,
