timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
837437.5160001218,,"(397.0, 684.0)","(397.0, 684.0)",left,
837438.125600107,,"(397.0, 684.0)","(397.0, 684.0)",left,
837438.6819000356,,"(397.0, 684.0)","(397.0, 684.0)",left,
837439.2265002243,,"(397.0, 684.0)","(397.0, 684.0)",left,
837439.7493000142,,"(397.0, 684.0)","(397.0, 684.0)",left,
837440.2685998939,,"(397.0, 684.0)","(397.0, 684.0)",left,
837441.185799893,,"(397.0, 684.0)","(397.0, 684.0)",left,
837442.9788002744,,"(390.0, 686.0)","(390.0, 686.0)",left,
837443.81600013,,"(390.0, 686.0)","(390.0, 686.0)",left,
837444.3763000891,,"(390.0, 686.0)","(390.0, 686.0)",left,
837444.9193002656,,"(390.0, 686.0)","(390.0, 686.0)",left,
837445.437700022,,"(390.0, 686.0)","(390.0, 686.0)",left,
837445.9541002288,,"(390.0, 686.0)","(390.0, 686.0)",left,
837446.5053998865,,"(390.0, 686.0)","(390.0, 686.0)",left,
837447.0267002471,,"(390.0, 686.0)","(390.0, 686.0)",left,
837447.5610000081,,"(390.0, 686.0)","(390.0, 686.0)",left,
837448.0718001723,,"(390.0, 686.0)","(390.0, 686.0)",left,
837448.5943000764,,"(390.0, 686.0)","(390.0, 686.0)",left,
837449.0976002999,,"(390.0, 686.0)","(390.0, 686.0)",left,
837449.6792000718,,"(390.0, 686.0)","(390.0, 686.0)",left,
837452.1717000753,,"(390.0, 686.0)","(390.0, 686.0)",left,
837452.7889001183,,"(390.0, 686.0)","(390.0, 686.0)",left,
837453.3426002599,,"(390.0, 686.0)","(390.0, 686.0)",left,
837453.8740999997,,"(390.0, 686.0)","(390.0, 686.0)",left,
837454.3937998824,,"(390.0, 686.0)","(390.0, 686.0)",left,
837454.9858998507,,"(390.0, 686.0)","(390.0, 686.0)",left,
837455.7054000907,,"(394.0, 685.0)","(394.0, 685.0)",left,
837456.3446999528,,"(394.0, 685.0)","(394.0, 685.0)",left,
837456.9270000793,,"(394.0, 685.0)","(394.0, 685.0)",left,
837457.490700297,,"(394.0, 685.0)","(394.0, 685.0)",left,
837458.1999001093,,"(394.0, 685.0)","(394.0, 685.0)",left,
837459.2828000896,,"(394.0, 685.0)","(394.0, 685.0)",left,
837460.6119999662,,"(394.0, 685.0)","(394.0, 685.0)",left,
837464.7025000304,,"(394.0, 685.0)","(394.0, 685.0)",left,
837465.295900125,,"(394.0, 685.0)","(394.0, 685.0)",left,
837465.855800081,,"(394.0, 685.0)","(394.0, 685.0)",left,
837468.1653999723,,"(394.0, 685.0)","(394.0, 685.0)",left,
837468.7502002344,,"(394.0, 685.0)","(394.0, 685.0)",left,
837469.2844999954,,"(394.0, 685.0)","(394.0, 685.0)",left,
837476.6649999656,,"(394.0, 685.0)","(394.0, 685.0)",left,
837477.3360001855,,"(394.0, 685.0)","(394.0, 685.0)",left,
837477.9161000624,,"(394.0, 685.0)","(394.0, 685.0)",left,
837478.4690998495,,"(394.0, 685.0)","(394.0, 685.0)",left,
837478.9951001294,,"(394.0, 685.0)","(394.0, 685.0)",left,
837489.4655002281,,"(-1, -1)","(-1, -1)",away,
837490.0703001767,,"(-1, -1)","(-1, -1)",away,
837490.6019000337,,"(-1, -1)","(-1, -1)",away,
837491.1937001161,,"(-1, -1)","(-1, -1)",away,
837492.1710998751,,"(-1, -1)","(-1, -1)",away,
837492.8645999171,,"(-1, -1)","(-1, -1)",away,
837493.5471001081,,"(-1, -1)","(-1, -1)",away,
837494.9739999138,,"(-1, -1)","(-1, -1)",away,
837496.0002000444,,"(-1, -1)","(-1, -1)",away,
837497.6828000508,,"(-1, -1)","(-1, -1)",away,
837499.7709998861,,"(-1, -1)","(-1, -1)",away,
837500.3591999412,,"(-1, -1)","(-1, -1)",away,
837500.8530998603,,"(-1, -1)","(-1, -1)",away,
837501.425600145,,"(-1, -1)","(-1, -1)",away,
837501.9163000397,,"(-1, -1)","(-1, -1)",away,
837502.3977998644,,"(-1, -1)","(-1, -1)",away,
837502.9064002447,,"(-1, -1)","(-1, -1)",away,
837503.4067002125,,"(-1, -1)","(-1, -1)",away,
837503.8875001483,,"(-1, -1)","(-1, -1)",away,
837504.3673999608,,"(-1, -1)","(-1, -1)",away,
837504.8564001918,,"(-1, -1)","(-1, -1)",away,
837505.3674001247,,"(-1, -1)","(-1, -1)",away,
837506.0971002094,,"(-1, -1)","(-1, -1)",away,
837506.6776000895,,"(-1, -1)","(-1, -1)",away,
837507.2296001017,,"(-1, -1)","(-1, -1)",away,
837507.8000002541,,"(-1, -1)","(-1, -1)",away,
837508.6480001919,,"(-1, -1)","(-1, -1)",away,
837509.675799869,,"(-1, -1)","(-1, -1)",away,
837510.2192000486,,"(-1, -1)","(-1, -1)",away,
837510.7690999284,,"(-1, -1)","(-1, -1)",away,
837511.2871001475,,"(-1, -1)","(-1, -1)",away,
837511.8133998476,,"(-1, -1)","(-1, -1)",away,
837512.323200237,,"(-1, -1)","(-1, -1)",away,
837512.8433001228,,"(-1, -1)","(-1, -1)",away,
837513.3886998519,,"(-1, -1)","(-1, -1)",away,
837515.9968002699,,"(-1, -1)","(-1, -1)",away,
837516.569300089,,"(-1, -1)","(-1, -1)",away,
837517.0971001498,,"(-1, -1)","(-1, -1)",away,
837517.6161001436,,"(-1, -1)","(-1, -1)",away,
837518.1313999929,,"(-1, -1)","(-1, -1)",away,
837518.6522002332,,"(-1, -1)","(-1, -1)",away,
837519.1822000779,,"(-1, -1)","(-1, -1)",away,
837519.7112001479,,"(-1, -1)","(-1, -1)",away,
837520.2302001417,,"(-1, -1)","(-1, -1)",away,
837520.7476001233,,"(-1, -1)","(-1, -1)",away,
837521.2608999573,,"(-1, -1)","(-1, -1)",away,
837521.7896001413,,"(-1, -1)","(-1, -1)",away,
837522.5134002976,,"(393.0, 686.0)","(393.0, 686.0)",left,
837523.4201001003,,"(393.0, 686.0)","(393.0, 686.0)",left,
837524.4292002171,,"(393.0, 686.0)","(393.0, 686.0)",left,
837525.3798998892,,"(393.0, 686.0)","(393.0, 686.0)",left,
837526.8541001715,,"(393.0, 686.0)","(393.0, 686.0)",left,
837527.7479002252,,"(393.0, 686.0)","(393.0, 686.0)",left,
837528.3070001751,,"(393.0, 686.0)","(393.0, 686.0)",left,
837528.8404002786,,"(393.0, 686.0)","(393.0, 686.0)",left,
837529.374900274,,"(393.0, 686.0)","(393.0, 686.0)",left,
837529.9877002835,,"(393.0, 686.0)","(393.0, 686.0)",left,
837531.9886999205,,"(393.0, 686.0)","(393.0, 686.0)",left,
837532.5318002142,,"(393.0, 686.0)","(393.0, 686.0)",left,
837533.063699957,,"(393.0, 686.0)","(393.0, 686.0)",left,
837533.6326998658,,"(393.0, 686.0)","(393.0, 686.0)",left,
837534.1568998992,,"(393.0, 686.0)","(393.0, 686.0)",left,
837534.6845001914,,"(393.0, 686.0)","(393.0, 686.0)",left,
837535.1891000755,,"(393.0, 686.0)","(393.0, 686.0)",left,
837535.7264000922,,"(393.0, 686.0)","(393.0, 686.0)",left,
837536.2399001606,,"(393.0, 686.0)","(393.0, 686.0)",left,
837536.7791000754,,"(393.0, 686.0)","(393.0, 686.0)",left,
837537.3023999855,,"(393.0, 686.0)","(393.0, 686.0)",left,
837537.8491003066,,"(393.0, 686.0)","(393.0, 686.0)",left,
837538.4626002051,,"(393.0, 686.0)","(393.0, 686.0)",left,
837539.3937998451,,"(387.0, 685.0)","(387.0, 685.0)",left,
837540.0411002338,,"(387.0, 685.0)","(387.0, 685.0)",left,
837540.6142999418,,"(387.0, 685.0)","(387.0, 685.0)",left,
837541.2510000169,,"(387.0, 685.0)","(387.0, 685.0)",left,
837542.0661000535,,"(387.0, 685.0)","(387.0, 685.0)",left,
837543.1446000002,,"(387.0, 685.0)","(387.0, 685.0)",left,
837543.750199955,,"(387.0, 685.0)","(387.0, 685.0)",left,
837544.2393003032,,"(387.0, 685.0)","(387.0, 685.0)",left,
837544.7539002635,,"(387.0, 685.0)","(387.0, 685.0)",left,
837545.2550002374,,"(387.0, 685.0)","(387.0, 685.0)",left,
837545.7458999008,,"(387.0, 685.0)","(387.0, 685.0)",left,
837547.7867000736,,"(387.0, 685.0)","(387.0, 685.0)",left,
837548.3198999427,,"(387.0, 685.0)","(387.0, 685.0)",left,
837548.8030002452,,"(387.0, 685.0)","(387.0, 685.0)",left,
837549.2973001674,,"(387.0, 685.0)","(387.0, 685.0)",left,
837549.788299948,,"(387.0, 685.0)","(387.0, 685.0)",left,
837550.2774002962,,"(387.0, 685.0)","(387.0, 685.0)",left,
837550.7638999261,,"(387.0, 685.0)","(387.0, 685.0)",left,
837551.2389000505,,"(387.0, 685.0)","(387.0, 685.0)",left,
837551.7442999408,,"(387.0, 685.0)","(387.0, 685.0)",left,
837552.2310999222,,"(387.0, 685.0)","(387.0, 685.0)",left,
837552.779099904,,"(387.0, 685.0)","(387.0, 685.0)",left,
837553.2774999738,,"(387.0, 685.0)","(387.0, 685.0)",left,
837553.7676000968,,"(387.0, 685.0)","(387.0, 685.0)",left,
837554.2605002411,,"(387.0, 685.0)","(387.0, 685.0)",left,
837554.9226002768,,"(387.0, 685.0)","(387.0, 685.0)",left,
837555.5476001464,,"(391.0, 690.0)","(391.0, 690.0)",left,
837556.1462002806,,"(391.0, 690.0)","(391.0, 690.0)",left,
837556.7781999707,,"(391.0, 690.0)","(391.0, 690.0)",left,
837557.3744000867,,"(391.0, 690.0)","(391.0, 690.0)",left,
837558.2246002741,,"(391.0, 690.0)","(391.0, 690.0)",left,
837559.3337998725,,"(391.0, 690.0)","(391.0, 690.0)",left,
837560.258500278,,"(391.0, 690.0)","(391.0, 690.0)",left,
837560.8083000407,,"(391.0, 690.0)","(391.0, 690.0)",left,
837562.8328002058,,"(391.0, 690.0)","(391.0, 690.0)",left,
837563.4583001956,,"(391.0, 690.0)","(391.0, 690.0)",left,
837563.9589000493,,"(391.0, 690.0)","(391.0, 690.0)",left,
837564.4638999365,,"(391.0, 690.0)","(391.0, 690.0)",left,
837564.9649999104,,"(391.0, 690.0)","(391.0, 690.0)",left,
837565.468700137,,"(391.0, 690.0)","(391.0, 690.0)",left,
837565.9624999389,,"(391.0, 690.0)","(391.0, 690.0)",left,
837566.4536999539,,"(391.0, 690.0)","(391.0, 690.0)",left,
837566.9565000571,,"(391.0, 690.0)","(391.0, 690.0)",left,
837567.4415999092,,"(391.0, 690.0)","(391.0, 690.0)",left,
837567.9299002513,,"(391.0, 690.0)","(391.0, 690.0)",left,
837568.4254001826,,"(391.0, 690.0)","(391.0, 690.0)",left,
837568.9750001766,,"(391.0, 690.0)","(391.0, 690.0)",left,
837569.4758999161,,"(391.0, 690.0)","(391.0, 690.0)",left,
837569.9616000056,,"(391.0, 690.0)","(391.0, 690.0)",left,
837570.439199917,,"(391.0, 690.0)","(391.0, 690.0)",left,
837570.9238001145,,"(391.0, 690.0)","(391.0, 690.0)",left,
837571.419800166,,"(391.0, 690.0)","(391.0, 690.0)",left,
837572.1172001213,,"(396.0, 690.0)","(396.0, 690.0)",left,
837572.6791000925,,"(396.0, 690.0)","(396.0, 690.0)",left,
837573.2054002583,,"(396.0, 690.0)","(396.0, 690.0)",left,
837573.7081002444,,"(396.0, 690.0)","(396.0, 690.0)",left,
837574.1981999017,,"(396.0, 690.0)","(396.0, 690.0)",left,
837574.8105002567,,"(396.0, 690.0)","(396.0, 690.0)",left,
837575.6477001123,,"(396.0, 690.0)","(396.0, 690.0)",left,
837579.0073000826,,"(396.0, 690.0)","(396.0, 690.0)",left,
837580.6398000568,,"(396.0, 690.0)","(396.0, 690.0)",left,
837581.3823998906,,"(396.0, 690.0)","(396.0, 690.0)",left,
837581.8893001415,,"(396.0, 690.0)","(396.0, 690.0)",left,
837582.3814002797,,"(396.0, 690.0)","(396.0, 690.0)",left,
837582.9195003025,,"(396.0, 690.0)","(396.0, 690.0)",left,
837583.4075999446,,"(396.0, 690.0)","(396.0, 690.0)",left,
837583.9319000952,,"(396.0, 690.0)","(396.0, 690.0)",left,
837584.4610999338,,"(396.0, 690.0)","(396.0, 690.0)",left,
837584.9494999275,,"(396.0, 690.0)","(396.0, 690.0)",left,
837585.4350998998,,"(396.0, 690.0)","(396.0, 690.0)",left,
837585.9222998843,,"(396.0, 690.0)","(396.0, 690.0)",left,
837586.4045000635,,"(396.0, 690.0)","(396.0, 690.0)",left,
837586.891700048,,"(396.0, 690.0)","(396.0, 690.0)",left,
837587.3710000888,,"(396.0, 690.0)","(396.0, 690.0)",left,
837587.8703999333,,"(396.0, 690.0)","(396.0, 690.0)",left,
837588.406200055,,"(396.0, 687.0)","(396.0, 687.0)",left,
837588.9797001146,,"(396.0, 687.0)","(396.0, 687.0)",left,
837589.8016998544,,"(396.0, 687.0)","(396.0, 687.0)",left,
837590.4337000102,,"(396.0, 687.0)","(396.0, 687.0)",left,
837590.9525998868,,"(396.0, 687.0)","(396.0, 687.0)",left,
837591.7183002457,,"(396.0, 687.0)","(396.0, 687.0)",left,
837596.3968001306,,"(396.0, 687.0)","(396.0, 687.0)",left,
837597.1047999337,,"(396.0, 687.0)","(396.0, 687.0)",left,
837597.8991002776,,"(396.0, 687.0)","(396.0, 687.0)",left,
837598.5634000972,,"(396.0, 687.0)","(396.0, 687.0)",left,
837599.1850001737,,"(396.0, 687.0)","(396.0, 687.0)",left,
837599.8112000525,,"(396.0, 687.0)","(396.0, 687.0)",left,
837600.3578002565,,"(396.0, 687.0)","(396.0, 687.0)",left,
837600.916299969,,"(396.0, 687.0)","(396.0, 687.0)",left,
837601.4939001761,,"(396.0, 687.0)","(396.0, 687.0)",left,
837602.0853999071,,"(396.0, 687.0)","(396.0, 687.0)",left,
837602.6949998923,,"(396.0, 687.0)","(396.0, 687.0)",left,
837603.2890998758,,"(396.0, 687.0)","(396.0, 687.0)",left,
837603.8732999004,,"(396.0, 687.0)","(396.0, 687.0)",left,
837604.4477000833,,"(396.0, 687.0)","(396.0, 687.0)",left,
837605.2323998883,,"(396.0, 688.0)","(396.0, 688.0)",left,
837605.9763999656,,"(396.0, 688.0)","(396.0, 688.0)",left,
837606.6550998949,,"(396.0, 688.0)","(396.0, 688.0)",left,
837607.2446000762,,"(396.0, 688.0)","(396.0, 688.0)",left,
837610.9648998827,,"(396.0, 688.0)","(396.0, 688.0)",left,
837611.6900001653,,"(396.0, 688.0)","(396.0, 688.0)",left,
837612.4332998879,,"(396.0, 688.0)","(396.0, 688.0)",left,
837613.0826999433,,"(396.0, 688.0)","(396.0, 688.0)",left,
837613.7331002392,,"(396.0, 688.0)","(396.0, 688.0)",left,
837614.4337998703,,"(396.0, 688.0)","(396.0, 688.0)",left,
837615.0465998799,,"(396.0, 688.0)","(396.0, 688.0)",left,
837615.6557002105,,"(396.0, 688.0)","(396.0, 688.0)",left,
837616.531800013,,"(396.0, 688.0)","(396.0, 688.0)",left,
837617.2279999591,,"(396.0, 688.0)","(396.0, 688.0)",left,
837617.8497001529,,"(396.0, 688.0)","(396.0, 688.0)",left,
837618.6069999821,,"(396.0, 688.0)","(396.0, 688.0)",left,
837620.1833998784,,"(396.0, 688.0)","(396.0, 688.0)",left,
837620.9360999055,,"(396.0, 688.0)","(396.0, 688.0)",left,
837621.6627000831,,"(396.0, 688.0)","(396.0, 688.0)",left,
837622.8610002436,,"(395.0, 687.0)","(395.0, 687.0)",left,
837627.8631002642,selection1    left,"(395.0, 687.0)","(395.0, 687.0)",left,left
837635.2933002636,audio1,"(395.0, 687.0)","(395.0, 687.0)",left,left
837635.976199992,,"(395.0, 687.0)","(395.0, 687.0)",left,left
837637.4897002243,,"(395.0, 687.0)","(395.0, 687.0)",left,left
837638.7658999301,,"(395.0, 687.0)","(395.0, 687.0)",left,left
837649.2647002451,,"(393.0, 689.0)","(393.0, 689.0)",left,left
837653.3973002806,,"(393.0, 689.0)","(393.0, 689.0)",left,left
837655.6770000607,,"(393.0, 689.0)","(393.0, 689.0)",left,left
837657.9249002971,,"(393.0, 689.0)","(393.0, 689.0)",left,left
837662.7336000092,,"(393.0, 689.0)","(393.0, 689.0)",left,left
837664.6974002942,,"(398.0, 686.0)","(398.0, 686.0)",left,left
837666.782299988,,"(398.0, 686.0)","(398.0, 686.0)",left,left
837667.5748000853,,"(398.0, 686.0)","(398.0, 686.0)",left,left
837668.2271002792,,"(398.0, 686.0)","(398.0, 686.0)",left,left
837668.8697999343,,"(398.0, 686.0)","(398.0, 686.0)",left,left
837672.8679002263,,"(398.0, 686.0)","(398.0, 686.0)",left,left
837674.6404999867,,"(387.0, 688.0)","(387.0, 688.0)",left,left
837675.7077998482,,"(387.0, 688.0)","(387.0, 688.0)",left,left
837677.9590998776,,"(387.0, 688.0)","(387.0, 688.0)",left,left
837681.8798999302,,"(387.0, 688.0)","(387.0, 688.0)",left,left
837686.4803000353,,"(387.0, 688.0)","(387.0, 688.0)",left,left
837688.0882000551,,"(387.0, 688.0)","(387.0, 688.0)",left,left
837690.2673998848,,"(398.0, 688.0)","(398.0, 688.0)",left,left
837692.4213999882,,"(398.0, 688.0)","(398.0, 688.0)",left,left
837695.2877002768,,"(398.0, 688.0)","(398.0, 688.0)",left,left
837696.6928001493,,"(398.0, 688.0)","(398.0, 688.0)",left,left
837698.2406000607,,"(398.0, 688.0)","(398.0, 688.0)",left,left
837699.5651000179,,"(398.0, 688.0)","(398.0, 688.0)",left,left
837702.1591002122,,"(398.0, 688.0)","(398.0, 688.0)",left,left
837702.8900999576,,"(398.0, 688.0)","(398.0, 688.0)",left,left
837703.5419000313,,"(398.0, 688.0)","(398.0, 688.0)",left,left
837704.2275001295,,"(398.0, 688.0)","(398.0, 688.0)",left,left
837705.0029998645,,"(398.0, 688.0)","(398.0, 688.0)",left,left
837705.6561000645,,"(398.0, 688.0)","(398.0, 688.0)",left,left
837706.3092002645,,"(398.0, 688.0)","(398.0, 688.0)",left,left
837706.9421000779,,"(398.0, 688.0)","(398.0, 688.0)",left,left
837707.627300173,,"(398.0, 688.0)","(398.0, 688.0)",left,left
837710.2987999097,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837712.574900128,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837713.2597002201,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837713.8530001976,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837714.4236001186,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837715.0332001038,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837717.51639992,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837718.2213002816,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837718.8467001542,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837719.4689000025,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837720.0839999132,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837720.6887998618,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837721.2060000747,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837721.7554003,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837722.605700139,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837723.3208999969,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837723.9504000172,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837724.5737002231,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837725.6020000204,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837726.704900153,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837727.3014001548,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837727.8434000909,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837728.430500254,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837729.0244000033,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837729.5746002346,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837730.1130001433,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837730.6452998891,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837733.169300016,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837733.9184000157,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837734.5488001592,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837735.0853001699,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837735.6139998883,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837736.1669000238,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837736.6984002292,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837737.2206998989,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837737.7535002306,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837738.5275000706,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837739.1714998521,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837739.7664003074,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837740.3286001645,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837740.8627001569,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837742.1479001641,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837742.9873999208,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837745.144800283,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837748.9912998863,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837749.6444000863,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837750.22980012,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837750.7751998492,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837751.3099000789,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837751.8891002983,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837752.4709999561,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837753.0123000033,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837753.564900253,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837754.1185999289,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837754.702300299,,"(392.0, 690.0)","(392.0, 690.0)",left,left
837755.5749001913,,"(401.0, 691.0)","(401.0, 691.0)",left,left
837756.7020999268,,"(401.0, 691.0)","(401.0, 691.0)",left,left
837757.3238001205,,"(401.0, 691.0)","(401.0, 691.0)",left,left
837758.1635001116,,"(401.0, 691.0)","(401.0, 691.0)",left,left
837759.5076998696,,"(401.0, 691.0)","(401.0, 691.0)",left,left
837760.7579999603,,"(401.0, 691.0)","(401.0, 691.0)",left,left
837761.3655999303,,"(401.0, 691.0)","(401.0, 691.0)",left,left
837761.9706001133,,"(401.0, 691.0)","(401.0, 691.0)",left,left
837762.5636002049,,"(401.0, 691.0)","(401.0, 691.0)",left,left
837764.7858001292,,"(401.0, 691.0)","(401.0, 691.0)",left,left
837765.6749999151,,"(401.0, 691.0)","(401.0, 691.0)",left,left
