timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
804035.8400000259,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804036.4538002759,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804037.2180002742,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804037.8453000449,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804038.461400196,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804039.081200026,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804039.8342004046,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804040.7899999991,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804041.6227001697,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804042.2810004093,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804042.9665003903,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804043.6308002099,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804044.2831004038,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804044.9192002416,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804045.512100216,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804046.1244001053,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804046.7704003677,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804047.3624002188,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804047.9451003484,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804048.7253000028,,"(1520.0, 701.0)","(1520.0, 701.0)",right,right
804050.1270000823,,"(-1, -1)","(-1, -1)",away,right
804051.3777001761,,"(-1, -1)","(-1, -1)",away,right
804052.4026001804,,"(-1, -1)","(-1, -1)",away,right
804053.1514002942,,"(-1, -1)","(-1, -1)",away,right
804053.9240003563,,"(-1, -1)","(-1, -1)",away,right
804055.3130004555,,"(-1, -1)","(-1, -1)",away,right
804056.639900431,,"(-1, -1)","(-1, -1)",away,right
804057.7183002606,,"(-1, -1)","(-1, -1)",away,right
804058.4625001065,,"(-1, -1)","(-1, -1)",away,right
804059.1903002933,,"(-1, -1)","(-1, -1)",away,right
804059.8967000842,,"(-1, -1)","(-1, -1)",away,right
804060.5446002446,,"(-1, -1)","(-1, -1)",away,right
804061.2385002896,,"(-1, -1)","(-1, -1)",away,right
804062.015300151,,"(-1, -1)","(-1, -1)",away,right
804062.72060005,,"(-1, -1)","(-1, -1)",away,right
804063.34360037,,"(-1, -1)","(-1, -1)",away,right
804063.9684000053,,"(-1, -1)","(-1, -1)",away,right
804064.5682001486,,"(-1, -1)","(-1, -1)",away,right
804065.1581003331,,"(-1, -1)","(-1, -1)",away,right
804065.9002000466,,"(-1, -1)","(-1, -1)",away,right
