timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
3265377.0081000403,,"(-1, -1)","(-1, -1)",away,
3265377.4910001084,,"(-1, -1)","(-1, -1)",away,
3265377.971199807,,"(-1, -1)","(-1, -1)",away,
3265378.45559977,,"(-1, -1)","(-1, -1)",away,
3265379.0672998875,,"(-1, -1)","(-1, -1)",away,
3265379.564899951,,"(-1, -1)","(-1, -1)",away,
3265380.1919999532,,"(-1, -1)","(-1, -1)",away,
3265381.4648999833,,"(-1, -1)","(-1, -1)",away,
3265384.0946997516,,"(1543.0, 724.0)","(1543.0, 724.0)",right,
3265384.9498000927,,"(1543.0, 724.0)","(1543.0, 724.0)",right,
3265385.5046001263,,"(1543.0, 724.0)","(1543.0, 724.0)",right,
3265386.028499808,,"(1543.0, 724.0)","(1543.0, 724.0)",right,
3265386.5763000213,,"(1543.0, 724.0)","(1543.0, 724.0)",right,
3265387.1197998524,,"(1543.0, 724.0)","(1543.0, 724.0)",right,
3265387.670400087,,"(1543.0, 724.0)","(1543.0, 724.0)",right,
3265389.930599835,,"(1543.0, 724.0)","(1543.0, 724.0)",right,
3265390.7453999855,,"(1543.0, 724.0)","(1543.0, 724.0)",right,
3265391.617699992,,"(1543.0, 724.0)","(1543.0, 724.0)",right,
3265393.3878000826,,"(1543.0, 724.0)","(1543.0, 724.0)",right,
3265396.116499789,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265397.0812000334,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265397.6556998678,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265398.1776,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265398.6868998036,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265399.203099776,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265399.7601997107,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265400.281399954,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265400.791599881,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265401.3191997074,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265401.8334001303,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265402.335899882,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265402.846300043,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265403.373700101,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265405.6695997715,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265406.335500069,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265406.8717998452,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265407.379699871,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265407.8850001097,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265408.52099983,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265409.768700134,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265410.6799000874,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265412.9396998324,,"(1542.0, 722.0)","(1542.0, 722.0)",right,
3265414.9654000066,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265416.050199885,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265416.6915998794,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265417.269299738,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265417.8061001003,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265418.3431998827,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265418.8707000576,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265419.434099924,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265421.5208999813,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265422.1002999693,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265422.663100064,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265423.2185999863,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265423.7530999817,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265424.273800105,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265424.7826999053,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265425.523699727,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265427.1685997956,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265428.3532998525,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265429.090999998,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265429.723700043,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265430.4833998904,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265431.2539999373,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265431.97639985,,"(1546.0, 723.0)","(1546.0, 723.0)",right,
3265432.853799779,,"(1541.0, 731.0)","(1541.0, 731.0)",right,
3265433.4823000245,,"(1541.0, 731.0)","(1541.0, 731.0)",right,
3265434.0512999333,,"(1541.0, 731.0)","(1541.0, 731.0)",right,
3265434.604200069,,"(1541.0, 731.0)","(1541.0, 731.0)",right,
3265435.2954998612,,"(1541.0, 731.0)","(1541.0, 731.0)",right,
3265437.530499883,,"(1541.0, 731.0)","(1541.0, 731.0)",right,
3265438.089400064,,"(1541.0, 731.0)","(1541.0, 731.0)",right,
3265438.665200025,,"(1541.0, 731.0)","(1541.0, 731.0)",right,
3265439.195800107,,"(1541.0, 731.0)","(1541.0, 731.0)",right,
3265439.7513000295,,"(1541.0, 731.0)","(1541.0, 731.0)",right,
3265440.279799979,,"(1541.0, 731.0)","(1541.0, 731.0)",right,
3265440.812199842,,"(1541.0, 731.0)","(1541.0, 731.0)",right,
3265441.3324999623,,"(1541.0, 731.0)","(1541.0, 731.0)",right,
3265442.146799993,,"(1541.0, 731.0)","(1541.0, 731.0)",right,
3265443.5048000887,,"(1541.0, 731.0)","(1541.0, 731.0)",right,
3265445.812100079,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265447.8849996813,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265448.969599791,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265449.6435998008,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265450.1793999225,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265450.7256001234,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265451.2696000747,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265453.71469995,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265454.36730003,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265454.895599745,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265455.43229999,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265455.972000025,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265456.519300118,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265457.047800068,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265457.5716997497,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265458.0995999277,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265459.245899692,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265460.18490009,,"(1545.0, 726.0)","(1545.0, 726.0)",right,
3265462.665400002,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265463.427799754,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265464.123399928,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265464.716100134,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265465.2646998875,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265465.82640009,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265466.36410011,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265466.9123999774,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265467.5104999915,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265469.467899762,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265470.179799944,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265470.8381998353,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265471.683199983,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265472.619100008,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265473.2033996843,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265473.7625001,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265474.307799712,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265474.8585000634,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265476.291799918,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265477.9261001386,,"(1547.0, 724.0)","(1547.0, 724.0)",right,
3265479.0761000477,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265479.7410001047,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265480.321600102,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265480.8600000106,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265481.40639998,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265481.948199682,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265482.4708998203,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265483.0483999103,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265485.33950001,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265485.8955000527,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265486.4229001105,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265486.9446000084,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265487.490099855,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265488.021899946,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265488.6010996997,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265489.151199814,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265489.708399866,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265490.24009984,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265490.7685997896,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265491.2951998413,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265492.0777999796,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265493.262999691,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265494.3713000976,,"(1542.0, 724.0)","(1542.0, 724.0)",right,
3265496.8717000447,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265498.3593998477,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265500.9790998884,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265501.6173999757,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265502.162799705,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265502.709399909,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265503.230799921,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265503.7372000515,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265504.242300056,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265504.7794999555,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265505.318999756,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265505.887299776,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265506.4182998613,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265506.9499998353,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265507.493900135,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265507.988299709,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265508.84340005,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265510.3919999674,,"(1550.0, 720.0)","(1550.0, 720.0)",right,
3265512.409399729,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265516.396400053,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265517.0078999363,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265517.5608997233,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265518.0897000246,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265518.6419999227,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265519.2158999853,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265519.7700997815,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265520.3065001406,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265520.8572000265,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265521.372999996,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265521.882500034,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265522.4128998816,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265522.958499845,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265523.505799938,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265524.07869976,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265524.625899736,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265525.3641000018,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265526.699299924,,"(1541.0, 721.0)","(1541.0, 721.0)",right,
3265529.1718998924,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265532.9303001054,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265533.539599739,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265534.0702999383,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265534.5927998424,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265535.1497000083,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265535.6752998196,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265536.2492999993,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265536.807899829,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265537.352900021,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265537.8676000983,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265538.389599882,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265538.918199949,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265539.4565998577,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265540.0229999796,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265540.5557998456,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265541.0728999414,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265541.607100051,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265542.767699808,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265544.329099823,,"(1548.0, 717.0)","(1548.0, 717.0)",right,
3265547.7510998026,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265548.4285997227,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265548.9762998186,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265549.6270000003,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265550.2579999156,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265550.987499766,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265551.7512001097,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265552.450799849,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265553.020299878,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265553.5554997623,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265554.1002997197,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265554.619099945,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265555.158500094,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265555.885499809,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265556.46230001,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265557.0024996996,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265557.5322997756,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265558.087799698,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265559.2656997032,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265560.2655000985,,"(1365.0, 703.0)","(1365.0, 703.0)",right,
3265566.8549998663,,"(1133.0, 673.0)","(1133.0, 673.0)",none,
3265567.6477998495,,"(1133.0, 673.0)","(1133.0, 673.0)",none,
3265568.1603997946,,"(1133.0, 673.0)","(1133.0, 673.0)",none,
3265568.682400044,,"(1133.0, 673.0)","(1133.0, 673.0)",none,
3265569.226599764,,"(1133.0, 673.0)","(1133.0, 673.0)",none,
3265569.77379974,,"(1133.0, 673.0)","(1133.0, 673.0)",none,
3265570.3075998463,,"(1133.0, 673.0)","(1133.0, 673.0)",none,
3265570.853400044,,"(1133.0, 673.0)","(1133.0, 673.0)",none,
3265571.394599974,,"(1133.0, 673.0)","(1133.0, 673.0)",none,
3265571.932800114,,"(1133.0, 673.0)","(1133.0, 673.0)",none,
3265572.7467001416,,"(-1, -1)","(-1, -1)",away,
3265573.692599777,,"(-1, -1)","(-1, -1)",away,
3265574.280699715,,"(-1, -1)","(-1, -1)",away,
3265574.8389000073,,"(-1, -1)","(-1, -1)",away,
3265575.9991998784,,"(-1, -1)","(-1, -1)",away,
3265580.188800115,,"(-1, -1)","(-1, -1)",away,
3265580.8202000335,,"(-1, -1)","(-1, -1)",away,
3265581.336699892,,"(-1, -1)","(-1, -1)",away,
3265581.857000012,,"(-1, -1)","(-1, -1)",away,
3265582.390199881,,"(-1, -1)","(-1, -1)",away,
3265582.92960003,,"(-1, -1)","(-1, -1)",away,
3265583.470999729,,"(-1, -1)","(-1, -1)",away,
3265584.012699779,,"(-1, -1)","(-1, -1)",away,
3265584.5651999116,,"(-1, -1)","(-1, -1)",away,
3265585.107299965,,"(-1, -1)","(-1, -1)",away,
3265585.6345999055,,"(-1, -1)","(-1, -1)",away,
3265586.178800091,,"(-1, -1)","(-1, -1)",away,
3265586.7348997854,,"(-1, -1)","(-1, -1)",away,
3265587.267300114,,"(-1, -1)","(-1, -1)",away,
3265587.793599814,,"(-1, -1)","(-1, -1)",away,
3265588.329500053,,"(-1, -1)","(-1, -1)",away,
3265588.8370000757,,"(-1, -1)","(-1, -1)",away,
3265589.4050998613,,"(-1, -1)","(-1, -1)",away,
3265590.008799918,,"(-1, -1)","(-1, -1)",away,
3265590.724799782,,"(-1, -1)","(-1, -1)",away,
3265592.7907000296,,"(-1, -1)","(-1, -1)",away,
3265596.5076996945,,"(-1, -1)","(-1, -1)",away,
3265597.1745997667,,"(-1, -1)","(-1, -1)",away,
3265597.695100121,,"(-1, -1)","(-1, -1)",away,
3265598.210599739,,"(-1, -1)","(-1, -1)",away,
3265598.766699899,,"(-1, -1)","(-1, -1)",away,
3265599.414299708,,"(-1, -1)","(-1, -1)",away,
3265599.9592998996,,"(-1, -1)","(-1, -1)",away,
3265600.4840000533,,"(-1, -1)","(-1, -1)",away,
3265601.003800053,,"(-1, -1)","(-1, -1)",away,
3265601.525899954,,"(-1, -1)","(-1, -1)",away,
3265602.048699744,,"(-1, -1)","(-1, -1)",away,
3265602.5809999555,,"(-1, -1)","(-1, -1)",away,
3265603.1035999767,,"(-1, -1)","(-1, -1)",away,
3265603.636799846,,"(-1, -1)","(-1, -1)",away,
3265604.169199709,,"(-1, -1)","(-1, -1)",away,
3265604.6962998807,,"(-1, -1)","(-1, -1)",away,
3265605.238500051,,"(-1, -1)","(-1, -1)",away,
3265605.7706000283,,"(-1, -1)","(-1, -1)",away,
3265606.3087997027,,"(-1, -1)","(-1, -1)",away,
3265606.8218001164,,"(-1, -1)","(-1, -1)",away,
3265607.345599681,,"(-1, -1)","(-1, -1)",away,
3265607.849100139,,"(-1, -1)","(-1, -1)",away,
3265613.56579978,,"(-1, -1)","(-1, -1)",away,
3265615.001999773,,"(-1, -1)","(-1, -1)",away,
3265615.914199967,,"(-1, -1)","(-1, -1)",away,
3265616.630099714,,"(-1, -1)","(-1, -1)",away,
3265617.1711999923,,"(-1, -1)","(-1, -1)",away,
3265617.706200108,,"(-1, -1)","(-1, -1)",away,
3265618.238700088,,"(-1, -1)","(-1, -1)",away,
3265618.7471998855,,"(-1, -1)","(-1, -1)",away,
3265619.2590999417,,"(-1, -1)","(-1, -1)",away,
3265619.7838000953,,"(-1, -1)","(-1, -1)",away,
3265620.303799864,,"(-1, -1)","(-1, -1)",away,
3265620.8158000372,,"(-1, -1)","(-1, -1)",away,
3265621.3406999595,,"(-1, -1)","(-1, -1)",away,
3265621.868399903,,"(-1, -1)","(-1, -1)",away,
3265622.388499789,,"(-1, -1)","(-1, -1)",away,
3265622.8872998618,,"(-1, -1)","(-1, -1)",away,
3265623.4033000655,,"(-1, -1)","(-1, -1)",away,
3265626.562600024,,"(-1, -1)","(-1, -1)",away,
3265628.019100055,,"(-1, -1)","(-1, -1)",away,
3265628.551099915,,"(-1, -1)","(-1, -1)",away,
3265629.065999761,,"(-1, -1)","(-1, -1)",away,
3265629.660499748,,"(-1, -1)","(-1, -1)",away,
3265630.237400066,,"(-1, -1)","(-1, -1)",away,
3265630.858299788,,"(-1, -1)","(-1, -1)",away,
3265631.836100016,,"(-1, -1)","(-1, -1)",away,
3265632.824599743,,"(582.0, 619.0)","(582.0, 619.0)",left,
3265633.447899949,,"(582.0, 619.0)","(582.0, 619.0)",left,
3265634.0028000996,,"(582.0, 619.0)","(582.0, 619.0)",left,
3265634.629699867,selection1    left,"(582.0, 619.0)","(582.0, 619.0)",left,
3265641.0169997253,audio1,"(582.0, 619.0)","(582.0, 619.0)",left,right
3265641.960799694,,"(582.0, 619.0)","(582.0, 619.0)",left,right
3265643.653700128,,"(582.0, 619.0)","(582.0, 619.0)",left,right
3265645.8585998043,,"(585.0, 590.0)","(585.0, 590.0)",left,right
3265678.068500012,audioEnd1,"(585.0, 590.0)","(585.0, 590.0)",left,right
3265680.722899735,,"(585.0, 590.0)","(585.0, 590.0)",left,right
3265681.9631997496,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265682.53899971,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265686.3853000104,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265687.018299941,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265687.577200122,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265688.10810009,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265688.609600067,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265689.0948000364,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265689.5789001137,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265690.065300092,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265690.576700028,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265691.0752998665,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265691.560999956,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265692.4394001253,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265693.715499714,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265694.9255997315,,"(582.0, 593.0)","(582.0, 593.0)",left,right
3265698.888000101,,"(572.0, 586.0)","(572.0, 586.0)",left,right
3265700.089399703,,"(572.0, 586.0)","(572.0, 586.0)",left,right
3265701.0606997646,,"(572.0, 586.0)","(572.0, 586.0)",left,right
3265704.79060011,,"(572.0, 586.0)","(572.0, 586.0)",left,right
3265705.4236000404,,"(572.0, 586.0)","(572.0, 586.0)",left,right
3265706.0225000605,,"(572.0, 586.0)","(572.0, 586.0)",left,right
3265706.5995000303,,"(572.0, 586.0)","(572.0, 586.0)",left,right
3265707.1825996973,,"(572.0, 586.0)","(572.0, 586.0)",left,right
3265707.7589998953,,"(572.0, 586.0)","(572.0, 586.0)",left,right
3265708.571800031,,"(572.0, 586.0)","(572.0, 586.0)",left,right
3265711.3791997544,,"(572.0, 586.0)","(572.0, 586.0)",left,right
3265714.433599729,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265715.4855998233,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265716.109499801,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265716.7058996856,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265717.284800019,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265719.8455999605,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265720.571700018,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265721.2165999226,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265721.818699967,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265722.4115999416,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265722.9808997363,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265723.5591998324,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265724.122799933,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265724.692699965,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265725.9595999494,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265727.409000043,,"(575.0, 583.0)","(575.0, 583.0)",left,right
3265728.539099917,,"(569.0, 580.0)","(569.0, 580.0)",left,right
3265730.46900006,,"(569.0, 580.0)","(569.0, 580.0)",left,right
3265731.8728999235,,"(569.0, 580.0)","(569.0, 580.0)",left,right
3265734.9510998465,,"(569.0, 580.0)","(569.0, 580.0)",left,right
3265735.6189996935,,"(569.0, 580.0)","(569.0, 580.0)",left,right
3265736.186800059,,"(569.0, 580.0)","(569.0, 580.0)",left,right
3265736.719599925,,"(569.0, 580.0)","(569.0, 580.0)",left,right
3265737.2348001227,,"(569.0, 580.0)","(569.0, 580.0)",left,right
