timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
1267843.2190000312,startContingent,,,,
1267843.9833000302,,right,
1267844.6340000373,,right,
1267845.3193000169,,right,
1267845.9055999992,,right,
1267846.4978000266,,right,
1267847.1099000308,,right,
1267847.729500034,,right,
1267848.5142000136,,right,
1267850.126800011,,right,
1267851.78180004,,right,
1267853.7824000232,,right,
1267854.3972999905,,right,
1267854.8815000104,,right,
1267855.3722000215,,right,
1267855.8482000371,,right,
1267856.3362000277,,right,
1267856.8131999928,,right,
1267857.302999997,,right,
1267857.8964000335,,right,
1267858.3956999937,,right,
1267858.8990000426,,right,
1267859.37130003,,right,
1267859.8398999893,,right,
1267860.3143999935,,right,
1267862.445500039,,right,
1267863.1370000076,,right,
1267863.8917999924,,right,
1267865.2715000208,,right,
1267866.4927000063,,right,
1267867.156399996,,right,
1267867.8567000316,,right,
1267868.5024000006,,right,
1267868.9940000186,,right,
1267869.482900016,,right,
1267869.9444000376,,right,
1267870.4314000206,,right,
1267870.898400026,,right,
1267871.3813000359,,right,
1267871.8539000256,,right,
1267872.3252000054,,right,
1267872.796700045,,right,
1267873.2537000324,,right,
1267873.727200029,,right,
1267874.209200032,,right,
1267874.6799000073,,right,
1267875.1575000351,,right,
1267875.6241000374,,right,
1267876.1066000443,,right,
1267876.5881000436,,right,
1267878.4622999956,,right,
1267878.9411000325,,right,
1267879.453200032,,right,
1267880.2567000384,,right,
1267880.8871000074,,right,
1267881.5274999943,,right,
1267882.1925999946,,right,
1267884.0503999963,,right,
1267885.173399991,,right,
1267886.0110000242,,right,
1267886.573099997,,right,
1267887.0587000274,,right,
1267887.5353999902,,right,
1267888.0190000054,,right,
1267888.4713000152,,right,
1267888.933600043,,right,
1267889.4024000037,,right,
1267889.886400022,,right,
1267890.3526000213,,right,
1267890.8361000358,,right,
1267891.3198999944,,right,
1267891.7990000336,,right,
1267892.268399999,,right,
1267894.0875999979,,right,
1267894.6622000076,,right,
1267895.4824000248,,right,
1267896.047200018,,right,
1267896.5444000205,,right,
1267897.0720000216,,right,
1267897.5567000452,,right,
1267898.2275000308,,right,
1267899.7341000359,,right,
1267900.4130000249,,right,
1267900.9349000407,,right,
1267901.4559999923,,right,
1267902.016100008,,right,
1267902.577400033,,right,
1267903.2294999924,,right,
1267903.920700017,,right,
1267904.6929000178,,right,
1267905.24490003,,right,
1267905.7312000077,,right,
1267906.2286000117,,right,
1267906.7302999902,,right,
1267907.216600026,,right,
1267907.7569000074,,right,
1267908.3114000387,,right,
1267910.208300047,,right,
1267910.7257000287,,right,
1267911.215900036,,right,
1267911.7963000317,,right,
1267912.5829000259,,right,
1267913.1556000211,,right,
1267913.6557000456,,right,
1267914.1459999955,,right,
1267914.7883999976,,right,
1267916.0120000015,,right,
1267917.518800008,,right,
1267918.487100047,,right,
1267919.200400007,,right,
1267919.7074000258,,right,
1267920.1905000373,,right,
1267920.671000029,,right,
1267921.1765000364,,right,
1267921.6536000022,,right,
1267922.1334999893,,right,
1267922.5964000216,,right,
1267923.0739999912,,right,
1267923.5449000262,,right,
1267924.0122000338,,right,
1267925.9104999946,,right,
1267926.4789000154,,right,
1267927.2933000466,,right,
1267927.8649000335,,right,
1267928.3921000315,,right,
1267928.855200007,,right,
1267929.3176000356,,right,
1267929.781600018,,right,
1267930.2457000013,,right,
1267930.7120000012,,right,
1267931.2884000246,,right,
1267932.87650001,,right,
1267933.5255000042,,right,
1267934.0682000038,,right,
1267934.5445000217,,right,
1267935.0287000416,,right,
1267935.5303000193,,right,
1267935.996300017,,right,
1267936.488700041,,right,
1267936.9618000346,,right,
1267937.4306999962,,right,
1267937.9009000259,,right,
1267938.3700000471,,right,
1267938.8358000433,,right,
1267939.3123000045,,right,
1267939.7701999987,,right,
1267940.2645000373,,right,
1267942.4778000102,,right,
1267943.160600029,,right,
1267943.8721000333,,right,
1267944.96610004,,right,
1267945.6580000115,,right,
1267946.1677999934,,right,
1267946.6503000003,,right,
1267947.1529000439,,right,
1267947.7395000285,,right,
1267949.3238000432,,right,
1267950.0372000039,,right,
1267950.5842000362,,right,
1267951.101100014,,right,
1267951.6215000185,,right,
1267952.1281000343,,right,
1267952.6276999968,,right,
1267953.1419000123,,right,
