timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
896577.2123999777,startContingent,,,,
896578.0289999675,,none,
896578.5674999934,,none,
896579.0464999736,,none,
896579.5372999855,,none,
896580.0191999879,,none,
896580.4984999704,,none,
896580.9734999784,,none,
896581.4431000035,,none,
896581.9271999644,,none,
896582.4036999838,,none,
896582.8798000002,,none,
896583.3432999789,,none,
896583.8243999751,,none,
896584.2806000146,,none,
896584.7598999972,,none,
896585.2292999625,,none,
896585.6886999682,,none,
896586.1432999955,,none,
896586.5973999607,,none,
896593.9735000138,,right,
896594.7596000042,,right,
896595.8038999815,,right,
896597.4525999627,,right,
896598.0374999926,,right,
896598.5248999787,,right,
896598.9929999923,,right,
896599.7612999636,,right,
896600.7194999838,,right,
896601.5067999833,,right,
896602.4638999952,,right,
896603.2067000051,,right,
896603.7876000046,,right,
896604.3492999743,,right,
896604.8816000111,,right,
896605.4053999833,,right,
896605.94639997,,right,
896606.4956999617,,right,
896607.0979000069,,right,
896607.7652999666,,right,
896608.3950999891,,right,
896608.9440999785,,right,
896609.5163999707,,right,
896610.3343999712,,right,
896610.915999976,,right,
896611.4205999766,,right,
896611.9130000006,,right,
896612.4206999666,,right,
896612.9169999622,,right,
896613.4144999669,,right,
896613.8971999753,,right,
896614.5110999933,,right,
896615.0040999637,,right,
896615.4966999893,,right,
896615.9823999624,,right,
896616.4799999679,,right,
896616.9535999652,,right,
896617.4314999953,,right,
896617.9404999712,,right,
896618.4364999644,,right,
896618.9310000045,,right,
896619.4316999754,,right,
896619.915999996,,right,
896620.399700012,,right,
896620.8763999748,,right,
896621.3645999669,,right,
896621.8904000125,,right,
896622.4075999926,,right,
896622.9014999699,,right,
896623.5569000128,,right,
896624.2299999576,,right,
896624.7884999611,,right,
896625.3133999999,,right,
896625.8200999582,,right,
896626.536900003,,right,
896627.3190999636,,right,
896627.8347999905,,right,
896628.3178000012,,right,
896628.8242999581,,right,
896629.3089999817,,right,
896629.8090000055,,right,
896630.2832000074,,right,
896630.731399986,,right,
896631.1906999908,,right,
896631.6433000029,,right,
896632.094200002,,right,
896632.5912000029,,right,
896633.1533999764,,right,
896633.7330999668,,right,
896634.368399973,,right,
896635.0611000089,,right,
896635.6005999842,,right,
896636.0716999625,,right,
896636.5537999664,,right,
896637.0208999724,,right,
896637.4991000048,,right,
896637.9521999625,,right,
896638.4183999617,,right,
896638.8822000008,,right,
896639.3760999781,,right,
896639.9696999579,,right,
896640.651499969,,right,
896641.2419999833,,right,
896642.3025999684,,right,
896642.8502000053,,right,
896643.5495999758,,right,
896644.0977999591,,right,
896644.5799999638,,right,
896645.0379999587,,right,
896645.54399997,,right,
896646.0096999654,,right,
896646.4825000148,,right,
896646.9566999585,,right,
896647.4185999832,,right,
896647.8617999819,,right,
896648.3152000001,,right,
896648.7757000141,,right,
896649.228299968,,right,
896649.6844000067,,right,
896650.1366999582,,right,
896650.6105000153,,right,
896651.0676000034,,right,
896651.5204999596,,right,
896651.9708000124,,right,
896652.4704999756,,right,
896652.9573000153,,right,
896653.4372000024,,right,
896653.9381999755,,right,
896654.4154000003,,right,
896654.8938999767,,right,
896655.3565000067,,right,
896655.8107999736,,right,
896656.2759999651,,right,
896656.7661999725,,right,
896657.4423999991,,right,
896658.0046999734,,right,
896658.5195999942,,right,
896659.0076999855,,right,
896659.5861999667,,right,
896660.4752999847,,right,
896661.0352999996,,right,
896661.5576999611,,right,
896662.0410999749,,right,
896662.525599997,,right,
896663.0008000066,,right,
896663.4703999734,,right,
896663.9388999902,,right,
896664.4195999834,,right,
896664.8899000138,,right,
896665.3689999948,,right,
896665.8472999698,,right,
896666.3517999696,,right,
896666.8328999658,,right,
896667.3041000031,,right,
896667.7895999746,,right,
896668.2599000051,,right,
896668.72159997,,right,
896669.2244999576,,right,
896669.708499976,,right,
896670.2039999655,,right,
896670.6930999644,,right,
896671.1540999822,,right,
896671.6193999746,,right,
896672.0828000107,,right,
896672.6384999929,,right,
896673.2091999729,,right,
896674.266099988,,right,
896675.2359999809,,right,
896675.8040999994,,right,
896676.5187999699,,right,
896677.384199982,,right,
896677.962799964,,right,
896678.525700001,,right,
896679.0664999862,,right,
896679.6501000063,,right,
896680.1968999789,,right,
896680.6794999866,,right,
896681.1635000049,,right,
896681.6459000111,,right,
896682.1414000005,,right,
896682.6077000005,,right,
896683.1032999908,,right,
896683.5813999642,,right,
896684.0576999821,,right,
896684.5255999942,,right,
896684.9969999748,,right,
896685.4624999687,,right,
896685.9410000034,,right,
896686.421099992,,right,
896686.9135999586,,right,
896687.3878999613,,right,
896687.8699999652,,right,
896688.3543999866,,right,
896688.851199986,,right,
896689.3345999997,,right,
896689.803199959,,right,
896690.2768000145,,right,
896690.7490000012,,right,
896691.2222999963,,right,
896691.7185999919,,right,
896692.359299981,,away,
896693.1433000136,,away,
896693.9700999646,,away,
896694.4908999722,,away,
896695.0045999838,,away,
896695.495299995,,away,
896695.9900999791,,away,
896696.457699989,,away,
896696.9146999763,,away,
896697.391499998,,away,
896697.8843999677,,away,
896698.4495999641,,away,
896699.31549998,,away,
896700.123699964,,away,
896700.7212999742,,away,
896701.2954999809,,away,
896701.8667999655,,away,
896702.4422999821,,away,
896703.0035000062,,away,
896703.5526999971,,away,
896704.1149999714,,away,
896704.6992999967,,away,
896705.2964000031,,away,
896705.9022999601,,away,
896706.4681999618,,away,
896707.0470000035,,away,
896707.585999975,,away,
896708.1309999921,,away,
896708.7084999657,,away,
896709.4246000051,,away,
896710.1211000117,,away,
896710.6666999753,,away,
896711.1777999671,,away,
896711.6928999894,,away,
896712.1976999915,,away,
896712.7291999641,,away,
896713.3518999908,,away,
896714.0017999918,,away,
896714.8203999968,,away,
896715.792700008,,away,
896716.5572000085,,away,
896717.1492999769,,away,
896717.7204999607,,away,
896718.2507999823,,away,
896718.771099986,,away,
896719.3696000031,,away,
896720.008299977,,away,
896720.539300004,,away,
896721.0615999647,,away,
896721.5880000149,,away,
896722.0970999915,,away,
896722.5999999791,,away,
896723.1408999651,,away,
896723.6845999723,,away,
896724.2166000069,,away,
896724.7389999684,,away,
896725.3801999614,,away,
896726.0164999752,,away,
896726.7862999579,,away,
896727.5421000086,,away,
896728.0852000113,,away,
896728.6007999792,,away,
896729.1442999849,,away,
896729.6532999608,,away,
896730.1560000051,,away,
896730.680299981,,away,
896731.1911999714,,away,
