timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
260756.4964001067,,"(1546.0, 695.0)","(1546.0, 695.0)",right,right
260757.28440005332,,"(1546.0, 695.0)","(1546.0, 695.0)",right,right
260757.99480010755,,"(1546.0, 695.0)","(1546.0, 695.0)",right,right
260758.75090016052,,"(1546.0, 695.0)","(1546.0, 695.0)",right,right
260759.48320003226,,"(1546.0, 695.0)","(1546.0, 695.0)",right,right
260760.2603000123,,"(1546.0, 695.0)","(1546.0, 695.0)",right,right
260761.00450009108,,"(1546.0, 695.0)","(1546.0, 695.0)",right,right
260761.71450014226,,"(1546.0, 695.0)","(1546.0, 695.0)",right,right
260762.42800010368,,"(1546.0, 695.0)","(1546.0, 695.0)",right,right
260766.20019995607,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260767.11150002666,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260767.78380014002,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260768.4402000159,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260769.1595000215,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260769.98590002768,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260771.3522000704,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260772.6911001373,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260774.53940012492,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260775.313799968,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260776.0499001015,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260776.74100012518,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260777.42170006968,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260778.11930002645,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260780.91279999353,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260781.70619998127,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260782.32420003042,,"(1549.0, 692.0)","(1549.0, 692.0)",right,right
260783.13130000606,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260783.8942001108,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260784.58900004625,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260785.33910005353,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260786.0459999647,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260786.74030001275,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260787.91199997067,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260789.60180003196,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260790.36970017478,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260791.07369994745,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260791.73630010337,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260792.3812000081,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260793.1377000641,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260793.83530002087,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260796.56130005606,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260797.25880012847,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260797.88339999504,,"(1552.0, 696.0)","(1552.0, 696.0)",right,right
260798.69910003617,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260799.478800036,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260800.22069998085,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260800.93100015074,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260801.5960000921,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260802.2444001399,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
