timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
2054301.1764001567,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054301.844800124,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054304.0792001411,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054304.7217000276,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054305.2947001997,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054305.8385001495,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054306.3931001816,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054307.5103000738,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054308.4164001048,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054310.040100012,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054311.4342000335,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054312.5685001723,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054313.184400089,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054313.7524002232,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054314.3097001594,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054314.8681002203,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054315.4031001031,,"(413.0, 724.0)","(413.0, 724.0)",left,
2054316.2087001838,,"(-1, -1)","(-1, -1)",away,
2054316.9073001482,,"(-1, -1)","(-1, -1)",away,
2054317.4657002091,,"(-1, -1)","(-1, -1)",away,
2054320.1724002138,,"(-1, -1)","(-1, -1)",away,
2054320.8766002208,,"(-1, -1)","(-1, -1)",away,
2054321.5773000848,,"(-1, -1)","(-1, -1)",away,
2054322.1681001596,,"(-1, -1)","(-1, -1)",away,
2054322.73120014,,"(-1, -1)","(-1, -1)",away,
2054323.363200063,,"(-1, -1)","(-1, -1)",away,
2054324.3401001673,,"(-1, -1)","(-1, -1)",away,
2054325.4731001798,,"(-1, -1)","(-1, -1)",away,
2054326.865100069,,"(-1, -1)","(-1, -1)",away,
2054327.7933001518,,"(-1, -1)","(-1, -1)",away,
2054328.4084000625,,"(-1, -1)","(-1, -1)",away,
2054328.957800055,,"(-1, -1)","(-1, -1)",away,
2054329.4996002223,,"(-1, -1)","(-1, -1)",away,
2054330.0312000792,,"(-1, -1)","(-1, -1)",away,
2054330.5712000001,,"(-1, -1)","(-1, -1)",away,
2054331.1285001691,,"(-1, -1)","(-1, -1)",away,
2054331.7060000263,,"(-1, -1)","(-1, -1)",away,
2054332.2565001436,,"(-1, -1)","(-1, -1)",away,
2054332.7942001633,,"(-1, -1)","(-1, -1)",away,
2054335.9256000258,,"(-1, -1)","(-1, -1)",away,
2054336.8978002109,,"(-1, -1)","(-1, -1)",away,
2054337.5495001674,,"(-1, -1)","(-1, -1)",away,
2054338.1476001814,,"(-1, -1)","(-1, -1)",away,
2054338.742500171,,"(-1, -1)","(-1, -1)",away,
2054339.285199996,,"(-1, -1)","(-1, -1)",away,
2054339.8763001896,,"(-1, -1)","(-1, -1)",away,
2054340.976800071,,"(-1, -1)","(-1, -1)",away,
2054342.3953000456,,"(-1, -1)","(-1, -1)",away,
2054343.1410000194,,"(-1, -1)","(-1, -1)",away,
2054343.8038001768,,"(-1, -1)","(-1, -1)",away,
2054344.3911001086,,"(-1, -1)","(-1, -1)",away,
2054344.954600092,,"(-1, -1)","(-1, -1)",away,
2054345.4968000297,,"(-1, -1)","(-1, -1)",away,
2054346.024400089,,"(-1, -1)","(-1, -1)",away,
2054346.5910002124,,"(-1, -1)","(-1, -1)",away,
2054347.156100208,,"(-1, -1)","(-1, -1)",away,
2054347.757200012,,"(-1, -1)","(-1, -1)",away,
2054348.3615000732,,"(-1, -1)","(-1, -1)",away,
2054348.949200008,,"(-1, -1)","(-1, -1)",away,
2054351.110600168,,"(-1, -1)","(-1, -1)",away,
2054351.711400086,,"(-1, -1)","(-1, -1)",away,
2054352.2895001806,,"(-1, -1)","(-1, -1)",away,
2054352.8287000954,,"(-1, -1)","(-1, -1)",away,
2054353.3805001061,,"(-1, -1)","(-1, -1)",away,
2054353.9635001216,,"(-1, -1)","(-1, -1)",away,
2054354.4994001277,,"(-1, -1)","(-1, -1)",away,
2054355.0600002054,,"(-1, -1)","(-1, -1)",away,
2054355.6355000474,,"(-1, -1)","(-1, -1)",away,
2054356.1847000383,,"(-1, -1)","(-1, -1)",away,
2054356.8504001014,,"(-1, -1)","(-1, -1)",away,
2054358.2306001335,,"(-1, -1)","(-1, -1)",away,
2054360.0409000646,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054361.3927001134,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054361.9603000116,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054362.521200208,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054363.2909001317,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054363.887900021,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054364.4561001565,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054366.6741000488,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054367.3783000559,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054367.9294001777,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054368.5182000045,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054369.0886001568,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054369.678000221,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054370.2182001434,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054370.7789001055,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054371.3448001072,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054371.9009000342,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054372.4740000907,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054373.0750000104,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054374.1440000013,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054375.269900076,,"(429.0, 743.0)","(429.0, 743.0)",left,
2054376.765300054,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054378.831300186,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054379.869400058,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054380.4880001117,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054382.6592001133,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054383.249500068,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054383.8203002233,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054384.4317002222,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054385.030400008,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054385.5729000643,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054386.1249000765,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054386.6562000476,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054387.2299001087,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054387.7718001604,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054388.3482001256,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054388.9295000117,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054389.5459000487,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054390.2898000088,,"(413.0, 727.0)","(413.0, 727.0)",left,
2054391.8245001696,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054393.5352000408,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054394.632200012,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054395.2251002192,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054395.774600096,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054396.3262001052,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054398.4714001417,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054399.0641001146,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054399.6378001757,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054400.2086000983,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054400.90160002,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054401.5187001787,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054402.0784001332,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054402.6365000755,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054403.180200141,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054403.713000007,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054404.270300176,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054404.8728002235,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054405.4521000944,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054406.0105001554,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054406.5908000339,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054408.178300131,,"(414.0, 745.0)","(414.0, 745.0)",left,
2054410.3674001526,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054411.297700135,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054411.9640002027,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054414.2771000043,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054415.0330000557,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054415.9258001018,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054417.0131001156,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054417.7969000302,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054418.440000154,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054419.0528001636,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054419.644900132,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054420.207100222,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054420.749900164,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054421.399100218,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054422.036900185,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054422.698300099,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054423.372000223,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054424.4375000708,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054425.156700192,,"(420.0, 745.0)","(420.0, 745.0)",left,
2054427.115400089,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054430.6458001956,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054431.3270000275,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054431.8857002072,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054432.449000189,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054432.9786000308,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054433.524500113,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054434.089400107,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054434.6587001346,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054435.2112000342,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054435.7330000494,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054436.3099001348,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054436.849300051,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054437.411800027,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054437.979800161,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054438.5784000624,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054439.118700102,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054439.6537002176,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054441.5261000395,,"(425.0, 741.0)","(425.0, 741.0)",left,
2054442.5499001518,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054444.8612001725,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054445.5073000863,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054446.1070999969,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054446.6554000974,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054447.197200032,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054447.741200216,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054448.2742000837,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054448.7933001947,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054449.3418000638,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054449.9150000047,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054450.5082000978,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054451.0421000887,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054451.6192001756,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054452.1783001255,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054452.757500112,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054453.3257000148,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054453.9637002163,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054454.7210000455,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054455.4890000727,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054456.407000078,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054457.7686002012,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054462.7641001716,,"(425.0, 745.0)","(425.0, 745.0)",left,
2054463.4980000556,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054464.0711999964,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054464.6292000543,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054465.2007000986,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054465.8201001585,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054466.3999001496,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054466.96300013,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054467.528300127,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054468.08170015,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054468.6883999966,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054469.226000132,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054469.8700001463,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054470.5028000753,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054471.1407001596,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054471.7330001295,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054472.299200017,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054472.848000005,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054473.6421999987,,"(430.0, 749.0)","(430.0, 749.0)",left,
2054477.8393001761,,"(422.0, 748.0)","(422.0, 748.0)",left,
2054479.1649000254,,"(422.0, 748.0)","(422.0, 748.0)",left,
2054479.8777000979,,"(422.0, 748.0)","(422.0, 748.0)",left,
2054480.4590002168,,"(422.0, 748.0)","(422.0, 748.0)",left,
2054481.0462000314,,"(422.0, 748.0)","(422.0, 748.0)",left,
2054481.6645001993,,"(422.0, 748.0)","(422.0, 748.0)",left,
2054482.2366000153,,"(422.0, 748.0)","(422.0, 748.0)",left,
2054482.8474000096,,"(422.0, 748.0)","(422.0, 748.0)",left,
2054483.4396000952,,"(422.0, 748.0)","(422.0, 748.0)",left,
2054484.0260001365,,"(422.0, 748.0)","(422.0, 748.0)",left,
2054484.5938000362,,"(422.0, 748.0)","(422.0, 748.0)",left,
2054485.1611000486,,"(422.0, 748.0)","(422.0, 748.0)",left,
2054485.8328001574,selection1    left,"(422.0, 748.0)","(422.0, 748.0)",left,left
2054492.7655002102,audio1,"(422.0, 748.0)","(422.0, 748.0)",left,left
2054494.6183001157,,"(422.0, 748.0)","(422.0, 748.0)",left,left
2054496.6427001636,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054497.4920002278,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054498.324500164,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054499.292800203,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054499.9146000482,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054500.4742001183,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054501.2376001105,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054501.9810001832,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054502.6012000162,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054503.234000178,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054503.7930000108,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054504.3308001477,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054504.8689001705,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054505.4505001754,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054508.1836001482,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054510.0444001146,,"(422.0, 731.0)","(422.0, 731.0)",left,left
2054511.6315002088,,"(417.0, 733.0)","(417.0, 733.0)",left,left
2054513.147600228,,"(417.0, 733.0)","(417.0, 733.0)",left,left
2054515.2267001104,,"(417.0, 733.0)","(417.0, 733.0)",left,left
2054515.884200111,,"(417.0, 733.0)","(417.0, 733.0)",left,left
2054516.4936000947,,"(417.0, 733.0)","(417.0, 733.0)",left,left
2054517.0997001696,,"(417.0, 733.0)","(417.0, 733.0)",left,left
2054517.6787001546,,"(417.0, 733.0)","(417.0, 733.0)",left,left
2054518.2845999952,,"(417.0, 733.0)","(417.0, 733.0)",left,left
2054518.8283000607,,"(417.0, 733.0)","(417.0, 733.0)",left,left
2054519.481900148,,"(417.0, 733.0)","(417.0, 733.0)",left,left
2054520.116600208,,"(417.0, 733.0)","(417.0, 733.0)",left,left
2054520.7275000867,,"(417.0, 733.0)","(417.0, 733.0)",left,left
2054521.3109001052,,"(417.0, 733.0)","(417.0, 733.0)",left,left
2054525.1274001785,,"(417.0, 733.0)","(417.0, 733.0)",left,left
2054527.4300000165,,"(419.0, 737.0)","(419.0, 737.0)",left,left
2054529.1744000278,,"(419.0, 737.0)","(419.0, 737.0)",left,left
2054530.0270000007,,"(419.0, 737.0)","(419.0, 737.0)",left,left
2054530.7306000032,,"(419.0, 737.0)","(419.0, 737.0)",left,left
2054531.5343001857,,"(419.0, 737.0)","(419.0, 737.0)",left,left
2054532.2940000333,,"(419.0, 737.0)","(419.0, 737.0)",left,left
2054533.1394001842,,"(419.0, 737.0)","(419.0, 737.0)",left,left
2054533.8193001226,,"(419.0, 737.0)","(419.0, 737.0)",left,left
2054534.568300005,,"(419.0, 737.0)","(419.0, 737.0)",left,left
2054535.374400206,,"(419.0, 737.0)","(419.0, 737.0)",left,left
2054536.250000121,,"(419.0, 737.0)","(419.0, 737.0)",left,left
2054537.0344000403,,"(419.0, 737.0)","(419.0, 737.0)",left,left
2054539.359900169,,"(419.0, 737.0)","(419.0, 737.0)",left,left
2054540.1668001432,,"(419.0, 737.0)","(419.0, 737.0)",left,left
2054543.3776001446,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054545.4416000284,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054546.22810008,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054547.0307001378,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054547.7123002056,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054548.3608001377,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054548.9816002082,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054549.5798001066,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054550.1840000506,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054550.8229001425,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054551.4476001263,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054552.103599999,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054552.6815000921,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054555.2781000733,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054556.0069000348,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054557.005800074,,"(431.0, 738.0)","(431.0, 738.0)",left,left
2054560.206900118,,"(421.0, 733.0)","(421.0, 733.0)",left,left
2054562.2354000807,,"(421.0, 733.0)","(421.0, 733.0)",left,left
2054563.268700149,,"(421.0, 733.0)","(421.0, 733.0)",left,left
2054564.1966999974,,"(421.0, 733.0)","(421.0, 733.0)",left,left
2054565.0525002275,,"(421.0, 733.0)","(421.0, 733.0)",left,left
2054565.8717001788,,"(421.0, 733.0)","(421.0, 733.0)",left,left
2054566.6721002199,,"(421.0, 733.0)","(421.0, 733.0)",left,left
2054567.2656001989,,"(421.0, 733.0)","(421.0, 733.0)",left,left
2054567.8602000698,,"(421.0, 733.0)","(421.0, 733.0)",left,left
2054568.5047002044,,"(421.0, 733.0)","(421.0, 733.0)",left,left
2054571.1005001795,,"(421.0, 733.0)","(421.0, 733.0)",left,left
2054571.8659001868,,"(421.0, 733.0)","(421.0, 733.0)",left,left
2054572.4888001569,,"(421.0, 733.0)","(421.0, 733.0)",left,left
2054573.2876001857,,"(421.0, 733.0)","(421.0, 733.0)",left,left
2054575.4253000487,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054578.2253001817,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054579.5459002256,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054580.2420000546,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054580.8694001753,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054581.4743000083,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054582.2423000354,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054582.8718000557,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054585.2961000055,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054585.9327001963,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054586.6315001622,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054587.3220001813,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054587.9614001606,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054588.596300222,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054589.1944000032,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054589.7812000476,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054590.9278001636,,"(419.0, 734.0)","(419.0, 734.0)",left,left
2054591.785900062,,"(419.0, 734.0)","(419.0, 734.0)",left,left
